id_transaccion,fecha_hora,sucursal,canal,cliente_id,segmento_cliente,edad_cliente,antiguedad_meses,categoria,producto_id,precio_unitario,cantidad,descuento_pct,campania,medio_pago,dias_entrega,satisfaccion,devolucion,monto_venta,monto_reembolso
TX001905,2025-09-07 16:00:34,Ñuñoa,App,C04596,Estándar,31,40,Casa,HOG01,7070,1,12,Sin campaña,Crédito,4,3.9,0,6222,0
TX023643,2025-09-07 16:12:34,Vitacura,Tienda,C00816,Estándar,67,58,Hogar,HOG05,91870,1,6,Sin campaña,Billetera digital,0,3.5,0,86358,0
TX017355,2025-09-07 16:38:08,Providencia,App,C05276,Estándar,42,6,Deportes,DEP03,33880,3,10,Sin campaña,Débito,5,3.2,0,91476,0
TX024733,2025-09-07 17:04:29,Centro,Web,C02294,Estándar,29,13,Hogar,HOG01,6990,1,2,Sin campaña,Débito,3,3.6,0,6850,0
TX001038,2025-09-07 17:07:00,Estación Central,Tienda,C03763,Estándar,52,24,Vestuario,VES03,23980,3,0,Sin campaña,Débito,0,4.6,0,71940,0
TX001018,2025-09-07 17:43:30,Ñuñoa,Tienda,C03108,Premium,48,9,Hogar,HOG03,23440,4,0,Sin campaña,Débito,0,3.9,0,93760,0
TX005427,2025-09-07 17:54:09,Estación Central,Tienda,C03340,Estándar,33,47,Alimentos,ALI02,3250,1,6,Sin campaña,Débito,0,3.1,0,3055,0
TX016864,2025-09-07 18:06:51,Vitacura,Tienda,C04588,Premium,51,9,Tecnología,TEC03,79510,2,20,Sin campaña,Crédito,0,4.2,0,127216,0
TX006574,2025-09-07 18:09:33,Las Condes,Tienda,C02471,Premium,52,21,Belleza,BEL04,25880,1,7,Sin campaña,Crédito,0,,0,24068,0
TX024383,2025-09-07 18:46:09,Centro,App,C02346,Estándar,37,40,Alimentos,ALI03,6110,1,3,Sin campaña,Crédito,1,4.2,0,5927,0
TX016026,2025-09-07 18:55:01,Providencia,Tienda,C00838,Premium,54,30,Tecnología,TEC03,80470,2,16,Sin campaña,Débito,0,,0,135190,0
TX017511,2025-09-07 19:21:23,Las Condes,App,C04001,Estándar,49,24,Belleza,BEL05,39550,1,9,Sin campaña,Billetera digital,4,4.0,0,35990,0
TX016588,2025-09-07 19:43:48,Las Condes,Tienda,C02970,Estándar,48,29,Tecnología,TEC02,40410,4,26,Sin campaña,Crédito,0,4.3,0,119614,0
TX005515,2025-09-07 20:23:10,Centro,Tienda,C02995,Estándar,29,21,Alimentos,ALI02,3410,2,2,Sin campaña,Débito,0,4.1,0,6684,0
TX021876,2025-09-07 20:27:45,Vitacura,Tienda,C02663,Premium,57,22,Tecnología,TEC04,131730,1,18,Sin campaña,Crédito,0,4.4,0,108019,0
TX017352,2025-09-07 20:36:28,Ñuñoa,Tienda,C04033,Estándar,40,26,Vestuario,VES05,59450,1,10,Sin campaña,Billetera digital,0,4.2,0,53505,0
TX005662,2025-09-07 20:46:31,La Florida,Tienda,C00602,Estándar,18,61,Alimentos,ALI05,12810,1,0,Sin campaña,Crédito,0,4.8,0,12810,0
TX019366,2025-09-07 20:56:47,Providencia,App,C05592,Estándar,58,36,Deportes,DEP05,102780,1,0,Sin campaña,Débito,3,3.9,0,102780,0
TX016458,2025-09-07 21:07:27,La Florida,Web,C03937,Estándar,33,23,Belleza,BEL02,9040,1,11,Sin campaña,Crédito,3,2.3,1,8046,8046
TX019317,2025-09-07 22:04:46,Vitacura,App,C04926,Estándar,31,59,Tecnología,TEC02,41190,1,18,Sin campaña,Débito,1,,0,33776,0
TX020380,2025-09-07 22:19:47,Centro,App,C03294,Estándar,37,49,Vestuario,VES05,60320,1,8,Sin campaña,Billetera digital,4,3.0,0,55494,0
TX000904,2025-09-07 23:50:05,Providencia,Web,C06051,Estándar,28,34,Vestuario,VES06,87750,4,5,Sin campaña,Débito,3,3.7,0,333450,0
TX009377,2025-09-08 00:02:49,Las Condes,App,C02122,Estándar,18,23,Tecnología,TEC04,133130,1,10,Sin campaña,Billetera digital,3,4.8,0,119817,0
TX003056,2025-09-08 00:39:05,Maipú,Web,C01387,Estándar,35,36,Vestuario,VES04,41440,1,6,Sin campaña,Crédito,3,3.8,0,38954,0
TX004491,2025-09-08 00:50:33,Centro,Web,C01043,Estándar,46,38,Casa,HOG01,6800,1,6,Sin campaña,Débito,4,3.5,0,6392,0
TX023911,2025-09-08 01:10:28,Providencia,Web,C01711,Estándar,37,51,Deportes,DEP02,21080,1,10,Sin campaña,Crédito,2,3.4,0,18972,0
TX004184,2025-09-08 02:54:23,Maipú,Web,C01125,Estándar,41,77,Deportes,DEP05,97500,1,0,Sin campaña,Crédito,2,4.0,0,97500,0
TX005133,2025-09-08 03:25:12,Las Condes,Web,C00582,Estándar,19,30,Tecnología,TEC03,80330,1,10,Sin campaña,Crédito,4,2.8,0,72297,0
TX011395,2025-09-08 04:04:12,Ñuñoa,Web,C01822,Estándar,36,33,Deportes,DEP04,61900,2,10,Sin campaña,Crédito,4,3.3,0,111420,0
TX009510,2025-09-08 04:20:51,Ñuñoa,Web,C03806,Estándar,62,40,Vestuario,VES06,89230,1,0,Sin campaña,Crédito,5,,0,89230,0
TX020486,2025-09-08 04:31:37,La Florida,App,C03633,Estándar,49,30,Alimentos,ALI05,13170,1,0,Sin campaña,Débito,2,3.5,0,13170,0
TX007131,2025-09-08 04:31:46,Estación Central,Web,C05650,Estándar,65,61,Alimentos,ALI04,8730,1,11,Sin campaña,Débito,2,4.2,0,7770,0
TX001185,2025-09-08 04:54:56,La Florida,Web,C03133,Estándar,41,15,Tecnología,TEC01,19600,4,10,Sin campaña,Débito,6,3.6,0,70560,0
TX019611,2025-09-08 05:42:18,Vitacura,App,C02779,Estándar,50,75,Tecnología,TEC02,41350,1,23,Sin campaña,Débito,3,4.0,0,31840,0
TX011631,2025-09-08 06:04:28,La Florida,App,C04759,Estándar,52,23,Casa,HOG04,43220,1,11,Sin campaña,Crédito,1,4.7,0,38466,0
TX013297,2025-09-08 07:32:07,Centro,App,C01376,Estándar,42,15,Deportes,DEP05,95110,2,6,Sin campaña,Billetera digital,1,4.3,0,178807,0
TX009641,2025-09-08 07:43:00,La Florida,App,C03060,Estándar,18,39,Vestuario,VES03,25040,1,8,Sin campaña,Débito,2,3.4,0,23037,0
TX009333,2025-09-08 08:19:27,Providencia,App,C06013,Estándar,41,10,Tecnología,TEC06,450980,1,23,Sin campaña,Débito,4,4.0,0,347255,0
TX022257,2025-09-08 08:38:41,La Florida,Web,C00998,Estándar,56,68,Vestuario,VES05,62800,3,0,Sin campaña,Billetera digital,5,1.2,1,188400,188400
TX006807,2025-09-08 10:09:42,La Florida,Tienda,C02687,Estándar,39,20,Deportes,DEP04,58980,1,7,Sin campaña,Crédito,0,3.1,0,54851,0
TX024025,2025-09-08 10:19:59,Centro,Tienda,C01196,Estándar,41,44,Casa,HOG04,45130,2,4,Sin campaña,Crédito,0,4.8,0,86650,0
TX008858,2025-09-08 10:37:59,Las Condes,Tienda,C00128,Premium,56,32,Tecnología,TEC01,20810,1,22,Sin campaña,Crédito,0,4.5,0,16232,0
TX008575,2025-09-08 10:39:20,Maipú,Web,C00194,Estándar,35,20,Belleza,BEL04,24720,1,4,Sin campaña,Billetera digital,4,3.6,0,23731,0
TX008254,2025-09-08 10:53:00,Ñuñoa,Tienda,C03643,Estándar,53,16,Vestuario,VES02,15560,1,9,Sin campaña,Débito,0,4.0,0,14160,0
TX021578,2025-09-08 11:01:45,Ñuñoa,Web,C03096,Estándar,18,58,Deportes,DEP04,62630,1,0,Sin campaña,Débito,3,2.9,0,62630,0
TX020828,2025-09-08 13:38:08,Centro,Web,C02337,Estándar,38,44,Tecnología,TEC05,256000,4,13,Sin campaña,Crédito,9,3.0,0,890880,0
TX024216,2025-09-08 13:58:50,La Florida,Tienda,C03166,Premium,46,12,Belleza,BEL01,4890,1,0,Sin campaña,Crédito,0,4.2,0,4890,0
TX017902,2025-09-08 14:16:53,La Florida,Tienda,C00494,Estándar,61,7,Tecnología,TEC06,466910,2,23,Sin campaña,Débito,0,4.4,0,719041,0
TX000068,2025-09-08 14:23:34,Centro,Tienda,C02595,Premium,38,63,Vestuario,VES04,39800,5,12,Sin campaña,Billetera digital,0,4.6,0,175120,0
TX003044,2025-09-08 14:29:26,Ñuñoa,Tienda,C01065,Estándar,23,5,Vestuario,VES02,15230,1,0,Sin campaña,Billetera digital,0,4.1,0,15230,0
TX023253,2025-09-08 14:36:07,Las Condes,Web,C04485,Estándar,31,57,Tecnología,TEC02,40010,1,27,Sin campaña,Crédito,4,4.0,0,29207,0
TX001537,2025-09-08 14:44:12,Vitacura,Web,C01363,Estándar,38,32,Vestuario,VES06,94500,1,12,Sin campaña,Crédito,7,3.5,0,83160,0
TX022085,2025-09-08 14:45:29,Providencia,Web,C01207,Premium,18,10,Belleza,BEL01,4830,1,10,Sin campaña,Transferencia,1,3.0,0,4347,0
TX018388,2025-09-08 15:52:00,Las Condes,Tienda,C01490,Estándar,43,15,Deportes,DEP05,96920,1,5,Sin campaña,Débito,0,5.0,0,92074,0
TX007558,2025-09-08 15:57:57,Centro,Tienda,C00929,Premium,55,12,Vestuario,VES02,14830,2,5,Sin campaña,Débito,0,4.1,0,28177,0
TX003456,2025-09-08 16:04:37,Vitacura,Tienda,C00793,Estándar,40,56,Tecnología,TEC05,226200,1,20,Sin campaña,Billetera digital,0,4.2,0,180960,0
TX018007,2025-09-08 16:29:17,Estación Central,App,C01249,Estándar,36,53,Alimentos,ALI02,3270,1,0,Sin campaña,Crédito,4,4.3,0,3270,0
TX015009,2025-09-08 16:48:37,Ñuñoa,App,C02978,Estándar,46,34,Deportes,DEP06,185060,2,0,Sin campaña,Crédito,2,3.5,0,370120,0
TX015873,2025-09-08 16:57:07,Providencia,Web,C02588,Estándar,38,58,Deportes,DEP02,20590,1,15,Sin campaña,Billetera digital,5,,0,17502,0
TX013502,2025-09-08 17:16:01,La Florida,App,C04568,Estándar,56,25,Vestuario,VES06,91800,1,6,Sin campaña,Crédito,3,3.2,0,86292,0
TX011575,2025-09-08 17:38:14,Vitacura,Tienda,C04304,Premium,32,25,Casa,HOG04,41840,3,14,Sin campaña,Crédito,0,5.0,0,107947,0
TX007791,2025-09-08 17:56:36,Estación Central,Tienda,C04880,Premium,54,60,Alimentos,ALI04,8870,5,3,Sin campaña,Débito,0,3.5,0,43020,0
TX015598,2025-09-08 17:57:24,Estación Central,Web,C05975,Estándar,39,18,Tecnología,TEC01,19780,3,18,Sin campaña,Débito,3,3.2,0,48659,0
TX022666,2025-09-08 17:57:29,Vitacura,Tienda,C05315,Estándar,46,52,Vestuario,VES06,94060,4,1,Sin campaña,Billetera digital,0,4.3,0,372478,0
TX013481,2025-09-08 18:18:05,Las Condes,Tienda,C02744,Estándar,20,7,Deportes,DEP06,186960,3,8,Sin campaña,Débito,0,4.0,0,516010,0
TX017403,2025-09-08 18:23:13,Centro,Tienda,C03150,Premium,48,6,Vestuario,VES06,90590,1,11,Sin campaña,Débito,0,4.2,0,80625,0
TX019586,2025-09-08 18:23:23,La Florida,Tienda,C00157,Estándar,26,38,Hogar,HOG03,26700,1,4,Sin campaña,Transferencia,0,4.5,0,25632,0
TX013538,2025-09-08 18:33:23,Las Condes,Tienda,C01935,Estándar,46,24,Belleza,BEL06,70270,2,0,Sin campaña,Crédito,0,4.6,0,140540,0
TX020827,2025-09-08 19:28:59,Vitacura,Tienda,C00136,Estándar,37,50,Belleza,BEL04,24100,4,10,Sin campaña,Transferencia,0,4.9,0,86760,0
TX007961,2025-09-08 19:59:08,Providencia,Tienda,C00848,Estándar,56,23,Belleza,BEL02,9570,1,11,Sin campaña,Débito,0,3.8,0,8517,0
TX008037,2025-09-08 20:41:03,Centro,Web,C05968,Estándar,50,33,Tecnología,TEC05,251710,1,19,Sin campaña,Crédito,3,4.0,0,203885,0
TX009064,2025-09-08 20:44:11,Las Condes,Web,C03507,Convenio Empresa,18,44,Casa,HOG05,92300,2,7,Sin campaña,Crédito,6,2.8,0,171678,0
TX022744,2025-09-08 20:45:10,Ñuñoa,Tienda,C02416,Premium,18,14,Alimentos,ALI04,9000,1,5,Sin campaña,Transferencia,0,3.9,0,8550,0
TX013489,2025-09-08 20:54:08,Maipú,Tienda,C02438,Premium,49,13,Deportes,DEP06,192270,1,0,Sin campaña,Crédito,0,4.8,0,192270,0
TX013401,2025-09-08 21:22:37,Maipú,Web,C01204,Estándar,31,50,Deportes,DEP03,33510,3,4,Sin campaña,Crédito,3,3.6,0,96509,0
TX015599,2025-09-08 21:45:11,Centro,Web,C01314,Estándar,47,54,Hogar,HOG03,26790,1,0,Sin campaña,Crédito,4,3.5,0,26790,0
TX000830,2025-09-08 22:22:52,Las Condes,Web,C02319,Estándar,29,41,Tecnología,TEC03,81040,2,24,Sin campaña,Crédito,5,3.0,0,123181,0
TX023451,2025-09-08 23:19:39,La Florida,Web,C05029,Estándar,43,52,Alimentos,ALI05,13300,2,1,Sin campaña,Débito,2,4.5,0,26334,0
TX013571,2025-09-09 01:01:00,La Florida,App,C04207,Estándar,48,19,Casa,HOG06,147920,1,0,Sin campaña,Débito,1,3.4,0,147920,0
TX003387,2025-09-09 02:29:40,Centro,App,C04733,Estándar,37,28,Tecnología,TEC06,484240,1,10,Sin campaña,Billetera digital,1,4.3,0,435816,0
TX006102,2025-09-09 04:46:35,La Florida,Web,C04362,Estándar,40,16,Vestuario,VES02,14490,1,9,Sin campaña,Billetera digital,5,2.6,0,13186,0
TX005051,2025-09-09 05:41:46,Estación Central,Web,C00086,Estándar,40,65,Alimentos,ALI02,3550,1,0,Sin campaña,Billetera digital,1,4.0,0,3550,0
TX000441,2025-09-09 05:48:43,Centro,App,C00642,Premium,19,45,Vestuario,VES06,88360,1,4,Sin campaña,Débito,1,3.1,0,84826,0
TX004450,2025-09-09 06:59:22,Centro,Web,C01808,Estándar,46,34,Alimentos,ALI02,3830,1,7,Sin campaña,Débito,2,3.2,0,3562,0
TX015244,2025-09-09 07:04:17,Providencia,App,C00513,Estándar,41,100,Belleza,BEL03,14520,1,0,Sin campaña,Crédito,2,3.4,0,14520,0
TX023129,2025-09-09 07:22:27,Las Condes,Web,C02268,Estándar,78,43,Casa,HOG04,44190,1,0,Sin campaña,Crédito,1,4.3,0,44190,0
TX011773,2025-09-09 08:40:45,Maipú,Web,C01846,Estándar,51,40,Casa,HOG05,87040,1,0,Sin campaña,Crédito,1,3.2,0,87040,0
TX020369,2025-09-09 09:28:54,Centro,Web,C05866,Convenio Empresa,46,40,Tecnología,TEC02,39490,2,26,Sin campaña,Billetera digital,3,3.4,0,58445,0
TX001901,2025-09-09 10:15:54,Providencia,Tienda,C00805,Premium,36,19,Casa,HOG05,89080,4,3,Sin campaña,Billetera digital,0,4.5,0,345630,0
TX000379,2025-09-09 10:35:24,Centro,Web,C01323,Premium,52,15,Deportes,DEP03,34630,3,13,Sin campaña,Débito,3,3.4,0,90384,0
TX010695,2025-09-09 11:25:25,Vitacura,Tienda,C00004,Premium,36,65,Casa,HOG01,7110,1,5,Sin campaña,Débito,0,4.1,0,6754,0
TX009422,2025-09-09 11:39:45,Centro,Tienda,C03402,Premium,43,42,Tecnología,TEC02,41050,1,25,Sin campaña,Débito,0,4.0,0,30788,0
TX020202,2025-09-09 11:42:33,Estación Central,App,C00792,Estándar,46,7,Alimentos,ALI02,3620,1,3,Sin campaña,Crédito,3,3.2,0,3511,0
TX001247,2025-09-09 11:48:57,Vitacura,Tienda,C01629,Estándar,55,50,Belleza,BEL04,24930,4,0,Sin campaña,Débito,0,4.4,0,99720,0
TX003364,2025-09-09 11:55:17,Ñuñoa,Web,C02474,Estándar,51,12,Alimentos,ALI06,19530,1,1,Sin campaña,Crédito,3,4.2,0,19335,0
TX004693,2025-09-09 12:02:32,Maipú,Tienda,C04203,Premium,43,20,Belleza,BEL02,9080,1,3,Sin campaña,Crédito,0,4.3,0,8808,0
TX017284,2025-09-09 12:06:24,Vitacura,Tienda,C00841,Estándar,61,22,Deportes,DEP05,95460,1,9,Sin campaña,Crédito,0,4.4,0,86869,0
TX019180,2025-09-09 12:08:52,Las Condes,Tienda,C04258,Convenio Empresa,39,52,Hogar,HOG04,46030,1,10,Sin campaña,Transferencia,0,4.8,0,41427,0
TX001879,2025-09-09 12:50:34,Centro,Tienda,C05214,Estándar,51,5,Vestuario,VES03,26820,2,11,Sin campaña,Billetera digital,0,4.1,0,47740,0
TX017115,2025-09-09 13:41:32,Ñuñoa,Web,C04350,Estándar,57,43,Tecnología,TEC01,20570,3,19,Sin campaña,Billetera digital,3,,0,49985,0
TX006381,2025-09-09 13:59:03,Providencia,Tienda,C05106,Estándar,35,43,Casa,HOG01,7000,2,0,Sin campaña,Débito,0,4.1,0,14000,0
TX000023,2025-09-09 15:05:25,Centro,Tienda,C01937,Estándar,34,78,Belleza,BEL05,41440,1,4,Sin campaña,Transferencia,0,4.0,0,39782,0
TX000377,2025-09-09 15:14:32,Ñuñoa,App,C05293,Estándar,18,33,Deportes,DEP06,192560,2,11,Sin campaña,Crédito,1,3.3,0,342757,0
TX021928,2025-09-09 15:18:56,La Florida,Tienda,C02779,Estándar,50,75,Hogar,HOG01,6710,2,10,Sin campaña,Crédito,0,4.8,0,12078,0
TX005411,2025-09-09 15:21:29,Estación Central,Tienda,C02153,Estándar,34,2,Alimentos,ALI04,8810,3,3,Sin campaña,Crédito,0,5.0,0,25637,0
TX023569,2025-09-09 15:28:26,Maipú,Tienda,C04958,Estándar,60,68,Alimentos,ALI04,9120,3,0,Sin campaña,Billetera digital,0,4.8,0,27360,0
TX019986,2025-09-09 15:35:58,La Florida,Web,C03306,Estándar,56,12,Vestuario,VES01,7820,1,13,Sin campaña,Billetera digital,5,3.8,0,6803,0
TX015651,2025-09-09 16:06:49,Estación Central,Tienda,C01725,Estándar,46,24,Deportes,DEP03,35270,1,14,Sin campaña,Crédito,0,4.5,0,30332,0
TX022725,2025-09-09 16:14:00,Estación Central,Tienda,C01087,Estándar,62,20,Deportes,DEP02,19310,1,2,Sin campaña,Billetera digital,0,4.1,0,18924,0
TX018541,2025-09-09 16:21:00,Las Condes,App,C04244,Estándar,35,45,Alimentos,ALI05,12630,1,0,Sin campaña,Transferencia,3,3.5,0,12630,0
TX017384,2025-09-09 16:26:27,Estación Central,App,C02709,Estándar,48,7,Hogar,HOG04,44000,1,9,Sin campaña,Crédito,1,,1,40040,40040
TX002180,2025-09-09 16:59:45,Maipú,Tienda,C01682,Estándar,39,52,Casa,HOG04,43910,2,13,Sin campaña,Crédito,0,3.6,0,76403,0
TX002407,2025-09-09 17:01:27,Providencia,Tienda,C01174,Estándar,39,29,Hogar,HOG05,89040,1,0,Sin campaña,Transferencia,0,4.7,0,89040,0
TX010082,2025-09-09 17:03:59,Maipú,App,C00532,Estándar,18,20,Casa,HOG05,91340,1,10,Sin campaña,Crédito,1,3.6,0,82206,0
TX003811,2025-09-09 17:05:58,Centro,App,C00286,Estándar,24,46,Vestuario,VES06,91400,2,9,Sin campaña,Débito,2,2.2,1,166348,166348
TX015547,2025-09-09 17:11:50,Centro,Tienda,C05413,Estándar,18,38,Deportes,DEP01,10200,1,14,Sin campaña,Crédito,0,4.5,0,8772,0
TX023935,2025-09-09 17:33:23,Las Condes,Tienda,C03108,Premium,48,9,Casa,HOG04,45880,1,4,Sin campaña,Débito,0,4.1,0,44045,0
TX017862,2025-09-09 17:50:51,Centro,Tienda,C02543,Premium,36,8,Alimentos,ALI04,8750,2,0,Sin campaña,Crédito,0,4.0,0,17500,0
TX020395,2025-09-09 17:59:57,Ñuñoa,App,C03310,Premium,39,21,Casa,HOG05,84730,1,11,Sin campaña,Débito,2,4.1,0,75410,0
TX010714,2025-09-09 18:08:47,Providencia,Tienda,C00995,Convenio Empresa,39,59,Tecnología,TEC01,20300,36,17,Sin campaña,Débito,0,4.7,0,606564,0
TX006573,2025-09-09 18:28:07,La Florida,Tienda,C02269,Estándar,49,38,Vestuario,VES03,25730,1,15,Sin campaña,Débito,0,4.3,0,21870,0
TX019392,2025-09-09 18:32:55,Ñuñoa,App,C00632,Estándar,57,15,Casa,HOG06,149690,1,1,Sin campaña,Crédito,2,4.0,0,148193,0
TX010836,2025-09-09 19:21:18,Maipú,App,C01908,Estándar,38,49,Deportes,DEP03,35820,1,11,Sin campaña,Débito,3,3.4,0,31880,0
TX007408,2025-09-09 19:39:00,Maipú,Tienda,C05715,Estándar,38,26,Deportes,DEP06,186640,2,7,Sin campaña,Transferencia,0,4.3,0,347150,0
TX002451,2025-09-09 19:45:50,Vitacura,Tienda,C04798,Estándar,43,16,Tecnología,TEC01,18920,1,10,Sin campaña,Crédito,0,3.8,0,17028,0
TX015767,2025-09-09 20:05:43,Providencia,Tienda,C03476,Estándar,20,27,Deportes,DEP04,57830,1,0,Sin campaña,Crédito,0,4.5,0,57830,0
TX024672,2025-09-09 20:18:52,La Florida,Web,C04476,Estándar,24,77,Alimentos,ALI02,3490,1,0,Sin campaña,Débito,4,3.4,0,3490,0
TX003966,2025-09-09 20:26:09,Centro,Tienda,C04168,Convenio Empresa,36,18,Tecnología,TEC02,38600,1,33,Sin campaña,Crédito,0,3.6,0,25862,0
TX017607,2025-09-09 20:28:06,Estación Central,Tienda,C05893,Estándar,24,48,Vestuario,VES03,25710,1,9,Sin campaña,Transferencia,0,4.3,0,23396,0
TX000089,2025-09-09 20:52:36,Ñuñoa,App,C00429,Estándar,55,25,Deportes,DEP05,98020,1,5,Sin campaña,Crédito,4,3.8,0,93119,0
TX012579,2025-09-09 20:52:43,Ñuñoa,App,C05757,Estándar,53,7,Alimentos,ALI04,8680,2,5,Sin campaña,Transferencia,2,3.7,0,16492,0
TX022460,2025-09-09 20:58:07,Vitacura,Tienda,C00263,Estándar,54,31,Belleza,BEL06,68450,1,0,Sin campaña,Billetera digital,0,4.7,0,68450,0
TX010461,2025-09-09 21:18:44,La Florida,App,C01601,Estándar,36,51,Alimentos,ALI01,2020,1,0,Sin campaña,Crédito,1,2.1,1,2020,2020
TX019909,2025-09-09 22:58:38,Las Condes,Web,C02250,Convenio Empresa,53,15,Hogar,HOG03,24500,29,21,Sin campaña,Billetera digital,5,,0,561295,0
TX007460,2025-09-09 23:12:28,Ñuñoa,Web,C03235,Estándar,25,8,Hogar,HOG03,23720,2,5,Sin campaña,Débito,3,3.1,0,45068,0
TX014689,2025-09-09 23:29:25,Centro,App,C02606,Estándar,52,10,Alimentos,ALI05,12410,2,1,Sin campaña,Billetera digital,3,2.8,0,24572,0
TX016433,2025-09-09 23:40:58,Maipú,Web,C00782,Estándar,41,77,Belleza,BEL02,9070,2,0,Sin campaña,Billetera digital,3,3.8,0,18140,0
TX004011,2025-09-10 00:07:20,Providencia,Web,C02925,Estándar,30,5,Hogar,HOG03,24670,2,9,Sin campaña,Crédito,2,4.0,0,44899,0
TX004537,2025-09-10 00:08:15,Maipú,Web,C00736,Convenio Empresa,33,34,Hogar,HOG03,26330,2,23,Sin campaña,Crédito,2,3.7,0,40548,0
TX014665,2025-09-10 02:32:46,Maipú,Web,C00471,Estándar,56,41,Hogar,HOG04,45600,1,7,Sin campaña,Débito,8,3.3,0,42408,0
TX021419,2025-09-10 02:35:33,Providencia,Web,C00210,Estándar,18,6,Belleza,BEL04,24500,1,11,Sin campaña,Débito,2,3.9,0,21805,0
TX001774,2025-09-10 03:00:32,Las Condes,App,C00228,Estándar,39,14,Alimentos,ALI02,3620,1,0,Sin campaña,Crédito,3,4.2,0,3620,0
TX000660,2025-09-10 03:42:49,Maipú,App,C00733,Estándar,33,42,Casa,HOG02,12490,2,10,Sin campaña,Crédito,2,,0,22482,0
TX014550,2025-09-10 05:50:09,Estación Central,App,C02518,Estándar,33,17,Alimentos,ALI06,20290,1,5,Sin campaña,Crédito,3,3.5,0,19276,0
TX018142,2025-09-10 06:38:31,Maipú,Web,C05266,Estándar,36,30,Belleza,BEL04,24970,1,9,Sin campaña,Débito,2,3.6,0,22723,0
TX014531,2025-09-10 08:05:00,La Florida,Web,C03391,Estándar,38,40,Tecnología,TEC03,80540,1,17,Sin campaña,Débito,4,4.2,0,66848,0
TX004791,2025-09-10 08:07:37,Ñuñoa,Web,C04210,Estándar,18,27,Casa,HOG06,150280,2,1,Sin campaña,Crédito,7,3.3,0,297554,0
TX015156,2025-09-10 08:34:13,Las Condes,Web,C00907,Estándar,59,10,Casa,HOG02,12990,1,7,Sin campaña,Crédito,3,4.7,0,12081,0
TX003559,2025-09-10 08:41:03,Maipú,App,C04437,Estándar,41,59,Deportes,DEP04,61340,1,7,Sin campaña,Débito,2,3.6,0,57046,0
TX024654,2025-09-10 09:52:25,Centro,Web,C02669,Estándar,29,24,Casa,HOG03,25540,1,0,Sin campaña,Débito,2,3.1,0,25540,0
TX016120,2025-09-10 10:01:37,Maipú,Web,C02720,Premium,42,26,Alimentos,ALI05,12960,1,0,Sin campaña,Billetera digital,5,3.7,0,12960,0
TX006181,2025-09-10 10:15:54,Las Condes,Web,C06135,Estándar,57,32,Tecnología,TEC05,255120,1,18,Sin campaña,Débito,2,3.8,0,209198,0
TX004090,2025-09-10 10:15:57,La Florida,Web,C00777,Estándar,28,10,Tecnología,TEC03,82220,2,24,Sin campaña,Billetera digital,2,3.7,0,124974,0
TX000295,2025-09-10 10:24:37,Ñuñoa,Web,C05073,Estándar,18,79,Alimentos,ALI02,3650,1,0,Sin campaña,Billetera digital,3,4.1,0,3650,0
TX019655,2025-09-10 10:32:37,Centro,Tienda,C02989,Premium,65,47,Vestuario,VES05,59220,2,2,Sin campaña,Débito,0,4.7,0,116071,0
TX000630,2025-09-10 11:00:37,Providencia,Tienda,C01590,Estándar,44,59,Tecnología,TEC04,136970,1,24,Sin campaña,Débito,0,4.2,0,104097,0
TX002531,2025-09-10 11:24:56,Vitacura,Tienda,C02611,Estándar,41,18,Belleza,BEL06,69010,1,6,Sin campaña,Débito,0,4.4,0,64869,0
TX015744,2025-09-10 11:40:39,Ñuñoa,Tienda,C00716,Premium,57,23,Casa,HOG05,88520,1,0,Sin campaña,Transferencia,0,3.9,0,88520,0
TX016742,2025-09-10 11:42:04,Centro,Web,C05668,Estándar,27,56,Vestuario,VES01,8010,3,4,Sin campaña,Billetera digital,3,3.5,0,23069,0
TX003238,2025-09-10 11:43:00,Providencia,Tienda,C05549,Premium,45,25,Deportes,DEP04,61150,1,9,Sin campaña,Débito,0,3.2,0,55646,0
TX007208,2025-09-10 11:43:00,Centro,Tienda,C05953,Estándar,61,44,Deportes,DEP02,21390,2,4,Sin campaña,Billetera digital,0,3.7,0,41069,0
TX008237,2025-09-10 12:57:52,Vitacura,Web,C03765,Estándar,40,29,Tecnología,TEC01,20450,1,17,Sin campaña,Billetera digital,2,,0,16974,0
TX013568,2025-09-10 12:59:19,La Florida,Web,C01904,Estándar,56,23,Alimentos,ALI05,12830,1,4,Sin campaña,Débito,4,,0,12317,0
TX017122,2025-09-10 13:33:52,Las Condes,Web,C03777,Estándar,30,14,Tecnología,TEC06,489740,1,20,Sin campaña,Crédito,3,3.5,0,391792,0
TX017497,2025-09-10 13:37:41,Centro,Tienda,C02941,Estándar,32,42,Hogar,HOG02,13020,1,8,Sin campaña,Billetera digital,0,4.4,0,11978,0
TX003974,2025-09-10 13:59:04,Maipú,Web,C00880,Estándar,44,39,Deportes,DEP03,33470,1,7,Sin campaña,Crédito,6,3.5,0,31127,0
TX003600,2025-09-10 14:09:09,Vitacura,Tienda,C01855,Estándar,26,29,Tecnología,TEC05,250270,1,16,Sin campaña,Transferencia,0,3.1,1,210227,210227
TX019529,2025-09-10 15:01:52,Centro,Tienda,C02474,Estándar,51,12,Hogar,HOG06,146440,1,10,Sin campaña,Crédito,0,4.9,0,131796,0
